"Name","Organization","Homepage","Logo","Twitter","Crunchbase URL","Market Cap","Ticker","Funding","Member","Relation","License","Headquarters","Latest Tweet Date","Description","Crunchbase Description","Crunchbase Homepage","Crunchbase City","Crunchbase Region","Crunchbase Country","Crunchbase Twitter","Crunchbase Linkedin","Crunchbase Ticker","Crunchbase Kind","Crunchbase Min Employees","Crunchbase Max Employees","Category","Subcategory","OSS","Github Repo","Github Stars","Github Description","Github Latest Commit Date","Github Latest Commit Link","Github Release Date","Github Release Link","Github Start Commit Date","Github Start Commit Link","Github Contributors Count","Github Contributors Link"
"runc","Open Container Initiative (OCI)","https://www.opencontainers.org/","https://landscape.cncf.io/logos/runc.svg","https://twitter.com/OCI_ORG","https://www.crunchbase.com/organization/open-container-initiative",,,,"linux_foundation","member","Apache License 2.0","San Francisco, California","2018-12-26 16:07:55","CLI tool for spawning and running containers according to the OCI specification","A lightweight, open governance structure, under the auspices of the Linux Foundation.","http://opencontainers.org/","San Francisco","California","United States","https://www.twitter.com/oci_org",,,,,,"Runtime","Container Runtime",true,"https://github.com/opencontainers/runc",5311,"CLI tool for spawning and running containers according to the OCI specification","","https://github.com/opencontainers/runc/commit/bbb17efcb4c0ab986407812a31ba333a7450064c","",,"2014-02-19 00:56:11","https://github.com/opencontainers/runc/commit/6415e8becc2c47845cf565b87229b5dbd2fa40ad",246,"https://github.com/opencontainers/runc/graphs/contributors"
"RX-M (KCSP)","RX-M","http://rx-m.com/training/kubernetes-training/","https://landscape.cncf.io/logos/rx-m-kcsp.svg","https://twitter.com/rxmllc","https://www.crunchbase.com/organization/rx-m",,,,"silver","member","NotOpenSource","San Francisco, California","2018-12-13 20:29:50","Market neutral Kubernetes Dev, DevOps and Production training and consulting services","RX-M is dedicated to helping customers innovate.","http://rx-m.com/","San Francisco","California","United States","https://twitter.com/rxmllc","https://www.linkedin.com/company/rx-m-llc",,,,,"Special","Kubernetes Certified Service Provider",false,,,,"","","",,"","",,
"RX-M (KTP)","RX-M","http://rx-m.com/training/kubernetes-training/","https://landscape.cncf.io/logos/rx-m-ktp.svg","https://twitter.com/rxmllc","https://www.crunchbase.com/organization/rx-m",,,,"silver","member","NotOpenSource","San Francisco, California","2018-12-13 20:29:50","Market neutral Kubernetes Dev, DevOps and Production training and consulting services","RX-M is dedicated to helping customers innovate.","http://rx-m.com/","San Francisco","California","United States","https://twitter.com/rxmllc","https://www.linkedin.com/company/rx-m-llc",,,,,"Special","Kubernetes Training Partner",false,,,,"","","",,"","",,
"Samsung SDS (KCSP)","Samsung SDS","https://www.samsungsds.com/us/en/index.html","https://landscape.cncf.io/logos/samsung-sds-kcsp.svg","https://twitter.com/samsungsdsa","https://www.crunchbase.com/organization/samsung-sds",,,,"platinum","member","NotOpenSource","Ridgefield Park, New Jersey","2018-12-23 15:35:14","Samsung SDS’s Cloud Native Computing Team offers expert consulting across the range of technical aspects involved in building services targeted at a Kubernetes cluster.","Samsung SDS, established in 1985, as a subsidiary of Samsung Group has been providing information technology services.","https://www.samsungsds.com/","Ridgefield Park","New Jersey","United States","https://twitter.com/samsungsdsa",,,,10001,1000000,"Special","Kubernetes Certified Service Provider",false,,,,"","","",,"","",,
"Samsung SDS Kubernetes Service","Samsung SDS","https://cloud.samsungsds.com/","https://landscape.cncf.io/logos/samsung-sds-kubernetes-service.svg","https://twitter.com/samsungsdsa","https://www.crunchbase.com/organization/samsung-sds",,,,"platinum","member","NotOpenSource","Ridgefield Park, New Jersey","2018-12-23 15:35:14","Samsung SDS, established in 1985, as a subsidiary of Samsung Group has been providing information technology services.","Samsung SDS, established in 1985, as a subsidiary of Samsung Group has been providing information technology services.","https://www.samsungsds.com/","Ridgefield Park","New Jersey","United States","https://twitter.com/samsungsdsa",,,,10001,1000000,"Platform","Certified Kubernetes - Hosted",false,,,,"","","",,"","",,
"SAP (KCSP)","SAP","https://cloudplatform.sap.com/index.html","https://landscape.cncf.io/logos/sap-kcsp.svg","http://twitter.com/SAP","https://www.crunchbase.com/organization/sap",116173987840,"SAP",,"platinum","member","NotOpenSource","Walldorf, Germany","2018-12-26 19:05:27","SAP is a technology company that develops enterprise application software for companies and industries across diverse sectors.","SAP is a technology company that develops enterprise application software for companies and industries across diverse sectors.","https://www.sap.com/","Walldorf","Baden-Wurttemberg","Germany","http://twitter.com/SAP","https://www.linkedin.com/company/sap","SAP","market_cap",10001,1000000,"Special","Kubernetes Certified Service Provider",false,,,,"","","",,"","",,
"SAP Certified Gardener","SAP","https://cloudplatform.sap.com/index.html","https://landscape.cncf.io/logos/sap-certified-gardener.svg","http://twitter.com/SAP","https://www.crunchbase.com/organization/sap",116173987840,"SAP",,"platinum","member","NotOpenSource","Walldorf, Germany","2018-12-26 19:05:27","SAP Cloud Platform is an open platform which provides customers and partners with in-memory capabilities, core platform services, and unique business services for building and extending personalized, collaborative, mobile-enabled cloud applications.","SAP is a technology company that develops enterprise application software for companies and industries across diverse sectors.","https://www.sap.com/","Walldorf","Baden-Wurttemberg","Germany","http://twitter.com/SAP","https://www.linkedin.com/company/sap","SAP","market_cap",10001,1000000,"Platform","Certified Kubernetes - Hosted",false,,,,"","","",,"","",,
"Scalyr","Scalyr","https://www.scalyr.com","https://landscape.cncf.io/logos/scalyr.svg","https://twitter.com/scalyr","https://www.crunchbase.com/organization/scalyr",,,27599999,"silver","member","NotOpenSource","San Mateo, California","2018-12-24 19:06:02","Scalyr offers a cloud platform for high-speed log management and server monitoring.","Scalyr offers a cloud platform for high-speed log management and server monitoring.","http://www.scalyr.com","San Mateo","California","United States","http://twitter.com/scalyr","https://www.linkedin.com/company/scalyr/",,"funding",11,50,"Observability and Analysis","Logging",false,,,,"","","",,"","",,
"Sensu","Sensu","https://sensu.io/","https://landscape.cncf.io/logos/sensu.svg","https://twitter.com/sensu","https://www.crunchbase.com/organization/sensu-inc",,,12500000,"silver","member","MIT License","Portland, Oregon","2018-12-26 15:42:01","Monitoring for today's infrastructure. ","Sensu is a full-stack monitoring platform for dynamic operating environments.","https://sensu.io/","Portland","Oregon","United States","https://twitter.com/sensu","https://www.linkedin.com/company/sensu-inc/",,"funding",,,"Observability and Analysis","Monitoring",true,"https://github.com/sensu/sensu",2924,"Monitoring for today's infrastructure. ","","https://github.com/sensu/sensu/commit/d0084783554bfeb5e94dfeb72b8af7ff2196ae19","2018-12-07 22:29:13","https://github.com/sensu/sensu/releases","2011-07-11 17:53:50","https://github.com/sensu/sensu/commit/7bb7f2887f8677cd51e74e23b6ad96be5f47e8b3",52,"https://github.com/sensu/sensu/graphs/contributors"
"Sentinel","Alibaba Cloud","https://github.com/alibaba/Sentinel","https://landscape.cncf.io/logos/sentinel.svg","https://twitter.com/alibaba_cloud","https://www.crunchbase.com/organization/alibaba-cloud",354926362624,"BABA",,"platinum","member","Apache License 2.0","Hangzhou, China","2018-12-26 15:33:03","A lightweight flow-control library providing high-available protection and monitoring (高可用防护的流量管理框架)","Alibaba Cloud develops highly scalable cloud computing and data management services.","https://www.alibabacloud.com/","Hangzhou","Zhejiang","China","https://twitter.com/alibaba_cloud","https://www.linkedin.com/company/alibaba-cloud-computing-company","BABA","market_cap",,,"Orchestration & Management","API Gateway",true,"https://github.com/alibaba/Sentinel",4281,"A lightweight flow-control library providing high-available protection and monitoring (高可用防护的流量管理框架)","","https://github.com/alibaba/Sentinel/commit/8d5834d2d33ba07479b6e01dd5f6de5d96acf0cb","2018-09-27 10:02:15","https://github.com/alibaba/Sentinel/releases","2018-07-23 07:51:05","https://github.com/alibaba/Sentinel/commit/c92fea5d46f8c7968498c6e817757f64043cc43d",21,"https://github.com/alibaba/Sentinel/graphs/contributors"
"Serverless","Serverless","https://serverless.com/","https://landscape.cncf.io/logos/serverless.svg","https://twitter.com/goserverless","https://www.crunchbase.com/organization/serverless",,,13000000,"silver","member","MIT License","San Francisco, California","2018-12-21 20:23:08","Serverless Framework – Build web, mobile and IoT applications with serverless architectures using AWS Lambda, Azure Functions, Google CloudFunctions & more! – ","Serverless offers developers an open source framework powered by AWS Lambda and AWS API Gateway.","https://serverless.com/","San Francisco","California","United States","https://twitter.com/goserverless","https://www.linkedin.com/company/serverless",,"funding",1,10,"Serverless","Framework",true,"https://github.com/serverless/serverless",27187,"Serverless Framework – Build web, mobile and IoT applications with serverless architectures using AWS Lambda, Azure Functions, Google CloudFunctions & more! – ","","https://github.com/serverless/serverless/commit/a06f59c38622e702d7208d653d7eb69ab916c972","",,"2015-04-21 03:49:10","https://github.com/serverless/serverless/commit/b297fcb835428108bd1b4e75cb519c0fabff39fa",492,"https://github.com/serverless/serverless/graphs/contributors"
"SignalFX","SignalFx","https://www.signalfx.com/","https://landscape.cncf.io/logos/signal-fx.svg","https://twitter.com/signalfx","https://www.crunchbase.com/organization/signalfuse",,,103500000,"silver","member","NotOpenSource","San Mateo, California","2018-12-20 17:50:45","SignalFx is the only real-time cloud monitoring platform for infrastructure, microservices, and applications.","SignalFx is the only real-time cloud monitoring platform for infrastructure, microservices, and applications.","http://signalfx.com","San Mateo","California","United States","https://twitter.com/signalfx","https://www.linkedin.com/company/signalfx",,"funding",101,250,"Observability and Analysis","Monitoring",false,,,,"","","",,"","",,
"Skaffold","Google","https://github.com/GoogleContainerTools/skaffold","https://landscape.cncf.io/logos/skaffold.svg","https://twitter.com/GCPcloud","https://www.crunchbase.com/organization/google",727271669760,"GOOG",,"platinum","member","Apache License 2.0","Mountain View, California","2018-12-26 22:30:01","Easy and Repeatable Kubernetes Development","Google is a multinational corporation that is specialized in internet-related services and products.","http://www.google.com/","Mountain View","California","United States","https://twitter.com/google","https://www.linkedin.com/company/google","GOOG","market_cap",10001,1000000,"App Definition and Development","Application Definition & Image Build",true,"https://github.com/GoogleContainerTools/skaffold",5434,"Easy and Repeatable Kubernetes Development","","https://github.com/GoogleContainerTools/skaffold/commit/35995abbc5424c116dcb977bdeb372ae719b7925","",,"2018-01-03 19:32:35","https://github.com/GoogleContainerTools/skaffold/commit/d76524a31c58657b06404f4442e1e64949f4d762",84,"https://github.com/GoogleContainerTools/skaffold/graphs/contributors"
"SmartOS","Joyent","https://www.joyent.com/smartos","https://landscape.cncf.io/logos/smart-os.svg","https://twitter.com/joyent","https://www.crunchbase.com/organization/joyent",,,130999998,"silver","member","Unknown License","San Francisco, California","2018-12-18 16:28:33","For more information, please see http://smartos.org/  For any questions that aren't answered there, please join the SmartOS discussion list: http://smartos.org/smartos-mailing-list/","Joyent is a cloud infrastructure and big data analytics company offering a solution that powers real-time web and mobile applications.","http://www.joyent.com","San Francisco","California","United States","http://twitter.com/joyent","https://www.linkedin.com/company/joyent",,"funding",101,250,"Runtime","Container Runtime",true,"https://github.com/joyent/smartos-live",1272,"For more information, please see http://smartos.org/  For any questions that aren't answered there, please join the SmartOS discussion list: http://smartos.org/smartos-mailing-list/","","https://github.com/joyent/smartos-live/commit/dc37bb94858cf303642eaade6f761f5972faad00","2015-10-01 06:56:22","https://github.com/joyent/smartos-live/releases","2010-10-29 00:21:22","https://github.com/joyent/smartos-live/commit/7edf44a2bb3ede6d89576aca4cc2972bdb682657",48,"https://github.com/joyent/smartos-live/graphs/contributors"
